Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words,words_lowvocab,words_original
Advanced,تحدث عن دور الحكومات في حماية البيئة.,Talk about the role of governments in protecting the environment.,12,103,C1,12,4,"[('السياسات', 'noun', 'policy;politics'), ('الانبعاثات', 'noun', 'resurrection;revival'), ('الاحتباس الحراري', 'adj', 'caloric;thermal'), ('الموارد الطبيعية', 'adj', 'natural;normal'), ('التشجير', 'noun', 'afforestation'), ('التغير المناخي', 'adj', 'climatic'), ('الاستدامة', 'verb', 'continue;make_last'), ('الممارسات البيئية', 'adj', 'environmental'), ('الشراكة', 'noun', 'partnership'), ('التكيف المناخي', 'adj', 'climatic'), ('الرقابة البيئية', 'adj', 'environmental'), ('الجهات المعنية', 'adj', 'affected;concerned;interested'), ('البنية التحتية', 'adj', 'infra-;under')]",,"[('السياسات', 'noun', 'policy;politics'), ('الانبعاثات', 'noun', 'resurrection;revival'), ('الاحتباس الحراري', 'adj', 'caloric;thermal'), ('الموارد الطبيعية', 'adj', 'natural;normal'), ('التشجير', 'noun', 'afforestation'), ('التغير المناخي', 'adj', 'climatic'), ('الاستدامة', 'verb', 'continue;make_last'), ('الممارسات البيئية', 'adj', 'environmental'), ('الشراكة', 'noun', 'partnership'), ('التكيف المناخي', 'adj', 'climatic'), ('الرقابة البيئية', 'adj', 'environmental'), ('الجهات المعنية', 'adj', 'affected;concerned;interested'), ('البنية التحتية', 'adj', 'infra-;under')]"
Advanced,تحدث عن دور الحكومات في حماية البيئة.,Talk about the role of governments in protecting the environment.,12,103,C2,12,5,"[('تشريعات', 'noun', 'legislation;legislature'), ('تنمية مستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('حماية الحياة البرية', 'adj', 'land;rural'), ('تنوع بيولوجي', 'adj', 'biological'), ('تخطيط عمراني', 'adj', 'architectural;construction'), ('تطوير مستدام', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('تداعيات بيئية', 'adj', 'environmental'), ('مبادرات خضراء', 'adj', 'green')]",,"[('تشريعات', 'noun', 'legislation;legislature'), ('تنمية مستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('حماية الحياة البرية', 'adj', 'land;rural'), ('تنوع بيولوجي', 'adj', 'biological'), ('تخطيط عمراني', 'adj', 'architectural;construction'), ('تطوير مستدام', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('تداعيات بيئية', 'adj', 'environmental'), ('مبادرات خضراء', 'adj', 'green')]"
Advanced,ما هو تأثير العولمة على الثقافات المحلية,What is the impact of globalization on local cultures?,6,104,C1,6,4,"[('المحلية', 'adj', 'local'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('الهوية', 'noun', 'identity;identity_card'), ('الحداثة', 'noun', 'modernity;newness'), ('التعددية', 'noun', 'multiplicity;pluralism;plurality'), ('السياسات', 'noun', 'policy;politics'), ('المحلي', 'adj', 'local'), ('التكيف', 'noun', 'adaptation;conformity'), ('الاندثار', 'noun', 'extinction;obliteration;vanishing'), ('الأصالة', 'noun', 'authenticity;originality'), ('التباين', 'noun', 'difference;disparity'), ('التفاوت', 'noun', 'contradiction;difference;disparity'), ('النمط', 'noun', 'form;kind;manner;type'), ('الانفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('الهوية الثقافية.', 'adj', 'cultural;intellectual')]",,"[('المحلية', 'adj', 'local'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('الهوية', 'noun', 'identity;identity_card'), ('الحداثة', 'noun', 'modernity;newness'), ('التعددية', 'noun', 'multiplicity;pluralism;plurality'), ('السياسات', 'noun', 'policy;politics'), ('المحلي', 'adj', 'local'), ('التكيف', 'noun', 'adaptation;conformity'), ('الاندثار', 'noun', 'extinction;obliteration;vanishing'), ('الأصالة', 'noun', 'authenticity;originality'), ('التباين', 'noun', 'difference;disparity'), ('التفاوت', 'noun', 'contradiction;difference;disparity'), ('النمط', 'noun', 'form;kind;manner;type'), ('الانفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('الهوية الثقافية.', 'adj', 'cultural;intellectual')]"
Advanced,ما هو تأثير العولمة على الثقافات المحلية,What is the impact of globalization on local cultures?,6,104,C2,6,5,"[('العولمة', 'noun', 'globalization'), ('العولمة الاقتصادية', 'adj', 'economic;economical'), ('المحاكاة الثقافية', 'adj', 'cultural;intellectual'), ('الهيمنة الثقافية', 'adj', 'cultural;intellectual'), ('التمايز الثقافي', 'adj', 'cultural;intellectual'), ('العولمة الرقمية', 'adj', 'digital;number;numerical'), ('العولمة السياسية', 'adj', 'political'), ('العولمة الثقافية', 'adj', 'cultural;intellectual'), ('العولمة الاجتماعية', 'adj', 'social')]","[('العولمة', 'noun', 'globalization'), ('الهيمنة الثقافية', 'adj', 'cultural;intellectual'), ('التمايز الثقافي', 'adj', 'cultural;intellectual'), ('العولمة الاقتصادية', 'adj', 'economic;economical'), ('العولمة الرقمية', 'adj', 'digital;number;numerical'), ('العولمة السياسية', 'adj', 'political'), ('العولمة الثقافية', 'adj', 'cultural;intellectual'), ('العولمة الاجتماعية', 'adj', 'social')]","[('العولمة', 'noun', 'globalization'), ('العولمة الاقتصادية', 'adj', 'economic;economical'), ('المحاكاة الثقافية', 'adj', 'cultural;intellectual'), ('الهيمنة الثقافية', 'adj', 'cultural;intellectual')]"
Advanced,تحدث عن دور التعليم في مكافحة الفقر.,Talk about the role of education in combating poverty.,7,105,C1,7,4,"[('الاستدامة', 'verb', 'continue;make_last'), ('السياسات', 'noun', 'policy;politics'), ('التفاوت', 'noun', 'contradiction;difference;disparity'), ('التكافؤ', 'noun', 'equal;equality'), ('التمكين', 'noun', 'enabling;making_possible;strengthening'), ('الاندماج', 'noun', 'absorption;assimilation;fusion'), ('المؤسسات', 'noun', 'institution;organization'), ('التحصيل', 'noun', 'acquisition;summary'), ('الكفاءة', 'noun', 'competence;proficiency;suitability'), ('الشراكة', 'noun', 'partnership'), ('التخصص', 'noun', 'major_field;specialization'), ('الاستراتيجية', 'noun', 'strategy'), ('الموارد', 'noun', 'resource;source')]",,"[('الاستدامة', 'verb', 'continue;make_last'), ('السياسات', 'noun', 'policy;politics'), ('التفاوت', 'noun', 'contradiction;difference;disparity'), ('التكافؤ', 'noun', 'equal;equality'), ('التمكين', 'noun', 'enabling;making_possible;strengthening'), ('الاندماج', 'noun', 'absorption;assimilation;fusion'), ('المؤسسات', 'noun', 'institution;organization'), ('التحصيل', 'noun', 'acquisition;summary'), ('الكفاءة', 'noun', 'competence;proficiency;suitability'), ('الشراكة', 'noun', 'partnership'), ('التخصص', 'noun', 'major_field;specialization'), ('الاستراتيجية', 'noun', 'strategy'), ('الموارد', 'noun', 'resource;source')]"
Advanced,تحدث عن دور التعليم في مكافحة الفقر.,Talk about the role of education in combating poverty.,7,105,C2,7,5,"[('المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('المبادرات', 'noun', 'initiative;proposal'), ('المدقع', 'adj', 'abject;miserable'), ('الأكاديمية', 'noun', 'academy')]","[('المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('المدقع', 'adj', 'abject;miserable'), ('الأكاديمية', 'noun', 'academy'), ('المبادرات', 'noun', 'initiative;proposal')]","[('المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('المبادرات', 'noun', 'initiative;proposal')]"
Advanced,ما هو تأثير الإعلام على السياسة؟,What is the impact of the media on politics?,5,106,C1,5,4,"[('الإعلام', 'noun', 'information;media;medium'), ('السياسة', 'noun', 'policy;politics'), ('وسائل الإعلام', 'noun', 'information;media;medium'), ('ديمقراطية', 'noun', 'democrat'), ('حملات انتخابية', 'adj', 'election;electoral;selection'), ('تحليلات سياسية', 'adj', 'political'), ('تلاعب', 'noun', 'free_play;game;venality'), ('رقابة', 'noun', 'censorship;surveillance'), ('نزاهة', 'noun', 'impartiality;neutral_attitude'), ('مصداقية', 'noun', 'credibility'), ('استقطاب', 'noun', 'polarization;unification'), ('خطاب سياسي', 'noun', 'politician;statesman'), ('تطرف', 'noun', 'extremism;radicalism'), ('تأثير متبادل', 'adj', 'mutual;reciprocal'), ('تحالفات', 'noun', 'alliance'), ('أجندة سياسية', 'adj', 'political'), ('استراتيجيات', 'noun', 'strategy'), ('تضليل', 'noun', 'deception;misleading'), ('مشاركة شعبية', 'noun', 'popularity'), ('سياسات عامة', 'adj', 'common;general;public'), ('نقد', 'noun', 'criticism;critique'), ('إعلام مستقل', 'adj', 'autonomous;independent'), ('تأثيرات بعيدة المدى', 'noun', 'duration;extent;period;range'), ('إعلام دولي', 'adj', 'international;world'), ('رقابة حكومية', 'adj', 'governmental;official;state'), ('توعية سياسية.', 'adj', 'political')]",,"[('الإعلام', 'noun', 'information;media;medium'), ('السياسة', 'noun', 'policy;politics'), ('وسائل الإعلام', 'noun', 'information;media;medium'), ('ديمقراطية', 'noun', 'democrat'), ('حملات انتخابية', 'adj', 'election;electoral;selection'), ('تحليلات سياسية', 'adj', 'political'), ('تلاعب', 'noun', 'free_play;game;venality'), ('رقابة', 'noun', 'censorship;surveillance'), ('نزاهة', 'noun', 'impartiality;neutral_attitude'), ('مصداقية', 'noun', 'credibility'), ('استقطاب', 'noun', 'polarization;unification'), ('خطاب سياسي', 'noun', 'politician;statesman'), ('تطرف', 'noun', 'extremism;radicalism'), ('تأثير متبادل', 'adj', 'mutual;reciprocal'), ('تحالفات', 'noun', 'alliance'), ('أجندة سياسية', 'adj', 'political'), ('استراتيجيات', 'noun', 'strategy'), ('تضليل', 'noun', 'deception;misleading'), ('مشاركة شعبية', 'noun', 'popularity'), ('سياسات عامة', 'adj', 'common;general;public'), ('نقد', 'noun', 'criticism;critique'), ('إعلام مستقل', 'adj', 'autonomous;independent'), ('تأثيرات بعيدة المدى', 'noun', 'duration;extent;period;range'), ('إعلام دولي', 'adj', 'international;world'), ('رقابة حكومية', 'adj', 'governmental;official;state'), ('توعية سياسية.', 'adj', 'political')]"
Advanced,ما هو تأثير الإعلام على السياسة؟,What is the impact of the media on politics?,5,106,C2,5,5,"[('الشفافية', 'noun', 'clarity;openness;translucence;transparency'), ('الموضوعية', 'noun', 'objectivity'), ('التأطير', 'noun', 'management;supervision'), ('البروتوكول الإعلامي', 'adj', 'information;media;medium'), ('الأيديولوجيا', 'noun', 'ideology')]","[('الأيديولوجيا', 'noun', 'ideology'), ('الشفافية', 'noun', 'clarity;openness;translucence;transparency')]","[('الشفافية', 'noun', 'clarity;openness;translucence;transparency'), ('الموضوعية', 'noun', 'objectivity'), ('التأطير', 'noun', 'management;supervision'), ('البروتوكول الإعلامي', 'adj', 'information;media;medium')]"
Advanced,تحدث عن دور الشباب في التغيير الاجتماعي.,Talk about the role of youth in social change.,6,107,C1,6,4,"[('الهوية', 'noun', 'identity;identity_card'), ('التضامن', 'noun', 'cooperation;in_solidarity_(with);solidarity'), ('الاستدامة', 'verb', 'continue;make_last'), ('المساواة', 'noun', 'equal_rights;equality'), ('التمكين', 'noun', 'enabling;making_possible;strengthening'), ('الفاعلية', 'noun', 'activity;effectiveness'), ('الإلهام', 'noun', 'inspiration'), ('الرؤية', 'noun', 'opinion;sight;view;viewing;vision'), ('الاستراتيجية', 'noun', 'strategy'), ('التغيير الإيجابي', 'adj', 'affirmative;positive'), ('الشغف.', 'noun', 'infatuation;passion;zeal')]",,"[('الهوية', 'noun', 'identity;identity_card'), ('التضامن', 'noun', 'cooperation;in_solidarity_(with);solidarity'), ('الاستدامة', 'verb', 'continue;make_last'), ('المساواة', 'noun', 'equal_rights;equality'), ('التمكين', 'noun', 'enabling;making_possible;strengthening'), ('الفاعلية', 'noun', 'activity;effectiveness'), ('الإلهام', 'noun', 'inspiration'), ('الرؤية', 'noun', 'opinion;sight;view;viewing;vision'), ('الاستراتيجية', 'noun', 'strategy'), ('التغيير الإيجابي', 'adj', 'affirmative;positive'), ('الشغف.', 'noun', 'infatuation;passion;zeal')]"
Advanced,تحدث عن دور الشباب في التغيير الاجتماعي.,Talk about the role of youth in social change.,6,107,C2,6,5,"[('المبادرة', 'noun', 'initiative;proposal'), ('الشمولية', 'noun', 'totality;universality'), ('الانخراط', 'noun', 'entry;joining'), ('الاستباقية', 'noun', 'competing;hastening;hurrying;pushing_forward;racing')]","[('المبادرة', 'noun', 'initiative;proposal')]","[('المبادرة', 'noun', 'initiative;proposal'), ('الشمولية', 'noun', 'totality;universality'), ('الانخراط', 'noun', 'entry;joining'), ('الاستباقية', 'noun', 'competing;hastening;hurrying;pushing_forward;racing')]"
Advanced,ما هو تأثير التكنولوجيا على الخصوصية؟,What is the impact of technology on privacy?,15,108,C1,15,4,"[('رقمية', 'adj', 'digital;number;numerical'), ('خرق', 'noun', 'breach;contravention;ripping;tearing;violation'), ('رقابة', 'noun', 'censorship;surveillance'), ('اختراق', 'noun', 'crossing;incursion;penetration'), ('هوية', 'noun', 'identity;identity_card'), ('مستخدم', 'noun', 'employed;employee'), ('أخلاقيات', 'noun', 'ethics;morality')]",,"[('رقمية', 'adj', 'digital;number;numerical'), ('خرق', 'noun', 'breach;contravention;ripping;tearing;violation'), ('رقابة', 'noun', 'censorship;surveillance'), ('اختراق', 'noun', 'crossing;incursion;penetration'), ('هوية', 'noun', 'identity;identity_card'), ('مستخدم', 'noun', 'employed;employee'), ('أخلاقيات', 'noun', 'ethics;morality')]"
